Term name,Parent Term Name,Term description,GUID,Parent GUID
Polydesmus rubelus,,,efeb9e6a-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) sardous,,,eda98a2f-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus tussilaginis,,,f00cfdcf-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Cryptops Cryptops erkowiti,,,edc58de8-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus productus,,,eff2fb14-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Stylodesmus,,,e34ffd25-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus rosasceus,,,efcf212f-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Orophosoma,,,e3507c5c-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) salicis,,,eda98826-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus tuberculosus,,,efc7a31f-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Cryptops Cryptops daszaki,,,edc59b20-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus presbyteri,,,effc7003-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Styloceylonius,,,e355133a-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus rhodopensis,,,efdd9736-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Orocladosoma,,,e34f2668-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) rushovensis,,,eda98462-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus tristani,,,efd92d2f-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Cryptops agilis,,"According to Attems, 1930 this species is a synonym either of C. hortensis Donovam, 1810 or C. parisi Brölemann, 1920",f3102f06-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus polyramatus,,,effc82f1-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Stiodesmus,,,e34db8eb-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus renschi,,,efe50a0d-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) romanus,,,eda98329-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus triplicatus,,,efed9fdb-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) watsingus,,,edaf687c-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus pluriramosus,,,efe78429-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Stilodesmus,,,e35001f5-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus reflexus,,,efceaa9a-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Opisthodolichopus,,,e34ed077-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) rizensis,,,eda97890-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus trimarginatus,,,efcfe42f-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) vulcanicus,,,ed98a46d-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus pirilis,,,efe06591-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Stictodesmus,,,e350068e-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus python,,,efe303fe-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Oncocladosoma,,,e344b848-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) ribauti,,,eda9745b-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus trigonyger,,,efed9e85-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) verdascens,,,edc0b847-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus pilosus,,,efe06453-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Stenitus,,,e3551b35-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus punctatus,,,eff64cd9-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Onciurosoma,,,e34b2939-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) racovitzai,,,ed9e5885-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus tonginus,,,efe397a3-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) venezuelae,,,edaf672a-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus petiolatus,,,effca3ac-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Stegodesmus,,,e3551dc7-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus pulchellis,,,efcf3873-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Oligodesmus,,,e3500ba4-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) quartocomma,,,ed9e573d-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus thomasii,,,efcce4da-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus yavapainus,,,f513bf74-ac8e-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Allopauropus perturbatius,,,efe06315-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Steganostigmus,,,e345dfbf-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus princeps,,,efcf2b1e-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Notodesmus,,,e355eafa-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus zygethus,,,f2fdef10-ac8e-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) pyrenaicus,,,ed9e54b3-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus teutonicus,,,f00cff28-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus winnetui,,,0367290f-ac8f-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) vanderplaetseni,,,edb2440a-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus pedicellus,,,effcda43-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Skotodesmus,,,e35004b1-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus polygonatus,,,efcf31ad-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Nothrosoma,,,e34430dd-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus yanagiharai,,,f2fdf054-ac8e-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) pygmaeus,,"non Lithobius pygmaeus Sseliwanoff, 1880",ed9e5366-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus tarascus,,,efed9d21-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus vittatus,,"Originally placed in the subgenus Nemopleura Rafinesque, 1820",03670dc8-ac8f-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) umbricus,,,ed8d7037-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus pectinatus,,,efe782d9-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Sisyrodesmus,,,e3500350-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus plataleus,,,efe30563-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Mecistocephalus yamashinai,,,f2fdf199-ac8e-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) purkynei,,Taxonomic status uncertain.,ed9e4e21-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus surinamensis,,,efed9b8a-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus virginiensis,,"Considered a junior synonym of Geophilus mordax Meinert, 1886 by Chamberlin (1912 - Bulletin of the Museum of Comparative Zoölogy, 54: 413) and subsequent authors, but actually different from this letter species according to the original description and o",0367080a-ac8f-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) typhloporus,,,edc57247-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus pachyflagellus,,,effcf503-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Schedypodesmus,,,e3555868-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus planus,,,f0176d77-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Nesodyopus,,,e3507db6-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus waipaheenas,, The validity of this taxon needs critical evaluation,f2fdf2e4-ac8e-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) punctulatus,,Uncertain identity.,eda96f48-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus sumatrensis,,,efce0925-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus venezuelae,,"Uncertain identity. The original assignment to the genus Geophilus Leach, 1814 is obviously incorrect.",0373c889-ac8f-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) trisulcatus,,,ed8967d1-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus ovalis,,,effcf3b5-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Sarolepis,,,e34c949c-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus planinensis,,,efdd99b9-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Nepalomorpha,,,e35163cd-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus waikaneus,,,f3029ecb-ac8e-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) plesius,,"non Tidabius plesius Chamberlin, 1945",eda96135-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus sulcicollis,,,efbf48fe-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus varians,,,f513bcda-ac8e-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) triserratus,,,edb08bd7-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus oculatus,,,efe7818a-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Rharodesmus,,,e34df9d3-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus pilipes,,,f0095477-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Nedyopus,,,e3441687-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus verrucosus,,,0245ee0e-ac8f-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) pilicornis,,,eda95c10-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus subuniplicatus,,,efed9a38-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus ungviculatus,,Originally described as 'Geophilus ungviculatis'.,f513910a-ac8e-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) tahitianus,,,eda54ca7-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus obtusus,,,efe061da-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Rettenmeyeria,,,e3524c57-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus pictus,,,f00955cd-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Nearctoma,,,e34b24f5-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus vanmoli,,,f2fdf42e-ac8e-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Julus striolatus,,,efc82a6c-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus truncorum,,,f51364b6-ac8e-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) sulcipes,,"The localities given as type localities are those of the paratypes, whereas the locality of the holotype was not given by the author",edac40e4-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus notius,,,effd0acc-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Quasidesmus,,,e35573ed-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus picteti,,,eff64ed0-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Nasmodesosoma,,,e355f638-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus vanheurni,,,0245ef3d-ac8f-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) persicus,,,eda9583d-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus stictus,,,f00419b7-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus trichopus,,"Incertain identity. Original assignment to the genus Geophilus Leach, 1814 is most probably incorrect.",f5135e5b-ac8e-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) sublitoralis,,,ed8b9692-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus neotropicus,,,effd1544-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Pyrgodesmus,,,e35576a2-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus pfeifferae,,,eff653b7-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Myrmekia,,,e3519d5b-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus uncifer,,It was cited erroneously as 'Lamnonyx crucifer' by Chamberlin (1920 - Bull. Mus. comp. Zool. Harvard 64: 65),0245f2d6-ac8f-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) peregrinus,,Type locality of lectotype,eda956fa-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus steini,,,efe39653-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus transitus,,,f5131c47-ac8e-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) stupendus,,,edc0a567-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Psochodesmus,,,e345a9d7-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus pennsylvanicus,,,efccbac5-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Myallosoma,,,e34fb4f5-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus turucanus,,"The synonymy between Mecistocephalus turucanus and Mecistocephalus labasanus was suspected by Attems (1929 - Das Tierr. 52: 146). The taxonomic distinction between Mecistocephalus kabasanus, M. labasanus, M. siaronus, M. somonus and M. turukanus needs to ",f2fdf578-ac8e-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) pelidnus,,,eda955b8-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus solitarius,,,efd92bd6-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus tenuiculus,,"The type locality was not given in the original description, but it is most probably in Japan.",f510c20d-ac8e-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) striatus,,,ed8caeb6-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus multiarcuatus,,,efe0609f-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Strongylosoma vittatum,,,f0026c5c-ac8e-11e3-805d-020044200006,e3126e69-ac8e-11e3-805d-020044200006
Pseudoporatia,,,e351597d-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus peloponnesi,,,eff35e93-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Morogosoma,,,e355fe96-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus tsenapus,,,f2fdf6c1-ac8e-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) peggauensis,,Taxonomic status uncertain.,eda95475-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus silvivagus,,,efe3a04d-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus tenellus,,,f510c0b9-ac8e-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) sternalis,,,ed8c1365-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus mucronatus,,,efe05f68-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Strongylosoma vinosum,,,effa8a46-ac8e-11e3-805d-020044200006,e3126e69-ac8e-11e3-805d-020044200006
Pseudocatapyrgodesmus,,,e3558053-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus pellicensis,,,efe306bf-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Montesecaria,,,e34f02d9-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus tridens,,It was described on specimens introduced in Hawaii Islands,f305cfec-ac8e-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) parvus,,"non Lithobius pusillus parvus Verhoeff, 1901; Lithobius parvus Folkmanová, 1946 is considered as a subspecies of Lithobius lucifugus L. Koch, 1862 in Folkmanová (1956 - Ochrana Prirody, 11: 271-272)",eda92bb5-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus seticaudus,,,efc77809-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus tampophor,,,f512a49c-ac8e-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) stabilis,,,edb1615b-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus mortenseni,,,efe067a6-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Strongylosoma vermiforme,,,efcf1444-ac8e-11e3-805d-020044200006,e3126e69-ac8e-11e3-805d-020044200006
Prosthenurodesmus,,,e3557d7d-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus pekuensis,,,f0095774-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Mogyosoma,,,e357e395-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus togensis,,The synonymy with Mecistocephalus insularis has been proposed by some authors.,02591ef8-ac8f-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) parietum,,,eda7b102-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus serrulatus,,,efc79f53-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus studeri,,,0203a092-ac8f-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) socotrensis,,A dubious species according to Attems (1930 - Tierreich),ed8b307f-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus moreauxi,,,effd3600-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Strongylosoma vermicularis,,,f0026e79-ac8e-11e3-805d-020044200006,e3126e69-ac8e-11e3-805d-020044200006
Propyrgodesmus,,,e3500a5c-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus pecteti,,,efce3270-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Mogyella,,,e357dfb3-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus takakuwai,,,f30400bd-ac8e-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius weyrauchi,,,f303cab9-ac8e-11e3-805d-020044200006,e2fdd68d-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) palmarum,,,eda7ad00-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus rupestris,,,efc82401-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus strigosus,,,0203a1e9-ac8f-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) setosior,,,edb1a9c4-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus modestus,,,efe78c33-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Strongylosoma vermiculare,,,efccb859-ac8e-11e3-805d-020044200006,e3126e69-ac8e-11e3-805d-020044200006
Pronodesmus,,,e3558583-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus parvulus,,,efcca6d6-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Mjoebergodesmus,,,e35602ae-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus tahitiensis,,,0255e72d-ac8f-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius watovius,,,024c4667-ac8f-11e3-805d-020044200006,e2fdd68d-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) oglednicus,,"taxonomic status uncertain (Stoev, 2002 - A Catalogue and Key to the centipedes (Chilopoda) of Bulgaria: 35)",eda78cc5-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus rugifrons,,,efcd7350-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus strictus,,,f511ebdc-ac8e-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) schubarti,,,ed980137-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus mirimus,,,effd9c45-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Strongylosoma vellutatum,,,f0075737-ac8e-11e3-805d-020044200006,e3126e69-ac8e-11e3-805d-020044200006
Procoptodesmus,,,e3558aa9-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
Polydesmus parmatus,,,efe3081c-ac8e-11e3-805d-020044200006,e342ca96-ac8e-11e3-805d-020044200006
Mimosoma,,,e34f964e-ac8e-11e3-805d-020044200006,e2af5419-ac8e-11e3-805d-020044200006
Mecistocephalus superior,,,f301f696-ac8e-11e3-805d-020044200006,e327c9ea-ac8e-11e3-805d-020044200006
Lithobius vinciguerrae,,,02494857-ac8f-11e3-805d-020044200006,e2fdd68d-ac8e-11e3-805d-020044200006
Lithobius (Lithobius) obscurus,,,eda78672-ac8e-11e3-805d-020044200006,800f9f4b-fe84-409c-8729-d229c1b550a6
Julus ruficeps,,,efeda12e-ac8e-11e3-805d-020044200006,e31265f0-ac8e-11e3-805d-020044200006
Geophilus smithi,,,0373affa-ac8f-11e3-805d-020044200006,e33ba03e-ac8e-11e3-805d-020044200006
Cryptops (Cryptops) sankuruensis,,,ed8b562c-ac8e-11e3-805d-020044200006,48831492-794a-4953-b38a-2384ba3e7484
Allopauropus minusculus,,,efc51331-ac8e-11e3-805d-020044200006,e3439109-ac8e-11e3-805d-020044200006
Strongylosoma uniseriale,,,efde22dd-ac8e-11e3-805d-020044200006,e3126e69-ac8e-11e3-805d-020044200006
Probolocryptus,,,e3558d3b-ac8e-11e3-805d-020044200006,e2af4f42-ac8e-11e3-805d-020044200006
